ID_NODO    PADRE:   RELACION    ID_HIJOS 
3209         3173        0      SIN HIJOS
3210         3174        0      SIN HIJOS
3211          3175         0         3251 3252
3212          3178         0         3253 3254
3213          3178         0         3255 3256
3214         3180        0      SIN HIJOS
3215          3180         0         3257
3216          3181         0         3258
3217          3181         0         3259 3260
3218          3182         0         3261 3262
3219         3182        0      SIN HIJOS
3220          3183         0         3263
3221          3183         0         3264 3265
3222          3184         0         3266
3223          3186         0         3267 3268
3224          3187         0         3269 3270
3225         3188        0      SIN HIJOS
3226          3189         0         3271 3272
3227          3189         0         3273 3274
3228          3193         0         3275
3229         3194        0      SIN HIJOS
3230          3194         0         3276
3231          3195         0         3277 3278
3232          3195         0         3279
3233          3196         0         3280
3234          3196         0         3281 3282
3235          3197         0         3283 3284
3236         3198        0      SIN HIJOS
3237          3198         0         3285 3286
3238          3199         0         3287 3288
3239          3200         0         3289
3240          3200         0         3290 3291
3241          3201         0         3292 3293
3242          3201         0         3294
3243          3203         0         3295 3296
3244         3203        0      SIN HIJOS
3245         3204        0      SIN HIJOS
3246         3204        0      SIN HIJOS
3247          3206         0         3297 3298
3248          3207         0         3299 3300
3249          3207         0         3301
3250          3208         0         3302 3303
3251          3211         0         3304
3252          3211         0         3305 3306
3253         3212        0      SIN HIJOS
3254          3212         0         3307 3308
3255          3213         0         3309 3310
3256          3213         0         3311
3257          3215         0         3312 3313
3258         3216        0      SIN HIJOS
3259         3217        0      SIN HIJOS
3260          3217         0         3314 3315
3261          3218         0         3316 3317
3262          3218         0         3318 3319
3263          3220         0         3320
3264         3221        0      SIN HIJOS
3265         3221        0      SIN HIJOS
3266         3222        0      SIN HIJOS
3267          3223         0         3321 3322
3268          3223         0         3323 3324
3269          3224         0         3325
3270          3224         0         3326 3327
3271          3226         0         3328
3272          3226         0         3329 3330
3273          3227         0         3331 3332
3274         3227        0      SIN HIJOS
3275         3228        0      SIN HIJOS
3276          3230         0         3333
3277          3231         0         3334 3335
3278         3231        0      SIN HIJOS
3279          3232         0         3336
3280         3233        0      SIN HIJOS
3281          3234         0         3337
3282         3234        0      SIN HIJOS
3283          3235         0         3338 3339
3284         3235        0      SIN HIJOS
3285          3237         0         3340 3341
3286          3237         0         3342 3343
3287         3238        0      SIN HIJOS
3288         3238        0      SIN HIJOS
3289         3239        0      SIN HIJOS
3290          3240         0         3344 3345
3291          3240         0         3346 3347
3292          3241         0         3348 3349
3293          3241         0         3350 3351
3294          3242         0         3352 3353
3295         3243        0      SIN HIJOS
3296         3243        0      SIN HIJOS
3297         3247        0      SIN HIJOS
3298          3247         0         3354
3299         3248        0      SIN HIJOS
3300          3248         0         3355
3301          3249         0         3356 3357
3302         3250        0      SIN HIJOS
3303          3250         0         3358
3304          3251         0         3359
3305         3252        0      SIN HIJOS
3306          3252         0         3360 3361
3307          3254         0         3362 3363
3308          3254         0         3364
3309          3255         0         3365
3310          3255         0         3366
3311          3256         0         3367
3312          3257         0         3368
3313         3257        0      SIN HIJOS
3314         3260        0      SIN HIJOS
3315         3260        0      SIN HIJOS
3316          3261         0         3369
3317         3261        0      SIN HIJOS
3318          3262         0         3370 3371
3319         3262        0      SIN HIJOS
3320         3263        0      SIN HIJOS
3321         3267        0      SIN HIJOS
3322          3267         0         3372 3373
3323          3268         0         3374 3375
3324         3268        0      SIN HIJOS
3325          3269         0         3376 3377
3326          3270         0         3378 3379
3327          3270         0         3380
3328         3271        0      SIN HIJOS
3329          3272         0         3381
3330          3272         0         3382 3383
3331          3273         0         3384 3385
3332          3273         0         3386
3333          3276         0         3387
3334         3277        0      SIN HIJOS
3335         3277        0      SIN HIJOS
3336          3279         0         3388
3337         3281        0      SIN HIJOS
3338         3283        0      SIN HIJOS
3339          3283         0         3389
3340         3285        0      SIN HIJOS
3341          3285         0         3390
3342         3286        0      SIN HIJOS
3343          3286         0         3391
3344          3290         0         3392
3345          3290         0         3393 3394
3346          3291         0         3395 3396
3347         3291        0      SIN HIJOS
3348         3292        0      SIN HIJOS
3349          3292         0         3397 3398
3350          3293         0         3399
3351         3293        0      SIN HIJOS
3352          3294         0         3400 3401
3353          3294         0         3402
3354         3298        0      SIN HIJOS
3355          3300         0         3403 3404
3356         3301        0      SIN HIJOS
3357          3301         0         3405 3406
3358         3303        0      SIN HIJOS
3359          3304         0         3407 3408
3360         3306        0      SIN HIJOS
3361         3306        0      SIN HIJOS
3362          3307         0         3409
3363          3307         0         3410 3411
3364          3308         0         3412 3413
3365          3309         0         3414 3415
3366          3310         0         3416 3417
3367          3311         0         3418 3419
3368          3312         0         3420 3421
3369          3316         0         3422 3423
3370          3318         0         3424 3425
3371          3318         0         3426 3427
3372          3322         0         3428 3429
3373          3322         0         3430
3374          3323         0         3431 3432
3375         3323        0      SIN HIJOS
3376          3325         0         3433
3377         3325        0      SIN HIJOS
3378         3326        0      SIN HIJOS
3379         3326        0      SIN HIJOS
3380          3327         0         3434
3381         3329        0      SIN HIJOS
3382          3330         0         3435 3436
3383          3330         0         3437 3438
3384          3331         0         3439
3385          3331         0         3440 3441
3386          3332         0         3442
3387          3333         0         3443 3444
3388          3336         0         3445
3389          3339         0         3446 3447
3390         3341        0      SIN HIJOS
3391          3343         0         3448
3392         3344        0      SIN HIJOS
3393          3345         0         3449
3394          3345         0         3450
3395         3346        0      SIN HIJOS
3396         3346        0      SIN HIJOS
3397          3349         0         3451 3452
3398          3349         0         3453 3454
3399          3350         0         3455
3400         3352        0      SIN HIJOS
3401          3352         0         3456
3402          3353         0         3457 3458
3403          3355         0         3459 3460
3404         3355        0      SIN HIJOS
3405          3357         0         3461 3462
3406          3357         0         3463
3407         3359        0      SIN HIJOS
3408         3359        0      SIN HIJOS
3409          3362         0         3464
3410         3363        0      SIN HIJOS
3411          3363         0         3465
3412         3364        0      SIN HIJOS
3413          3364         0         3466 3467
3414          3365         0         3468 3469
3415          3365         0         3470 3471
3416          3366         0         3472
3417          3366         0         3473
3418          3367         0         3474 3475
3419         3367        0      SIN HIJOS
3420         3368        0      SIN HIJOS
3421          3368         0         3476
3422         3369        0      SIN HIJOS
3423          3369         0         3477 3478
3424          3370         0         3479 3480
3425          3370         0         3481
3426          3371         0         3482 3483
3427         3371        0      SIN HIJOS
3428          3372         0         3484
3429          3372         0         3485
3430          3373         0         3486
3431          3374         0         3487
3432          3374         0         3488 3489
3433          3376         0         3490 3491
3434         3380        0      SIN HIJOS
3435          3382         0         3492
3436          3382         0         3493 3494
3437          3383         0         3495 3496
3438          3383         0         3497
3439          3384         0         3498 3499
3440          3385         0         3500
3441          3385         0         3501
3442          3386         0         3502
3443          3387         0         3503 3504
3444          3387         0         3505
3445          3388         0         3506
3446         3389        0      SIN HIJOS
3447         3389        0      SIN HIJOS
3448         3391        0      SIN HIJOS
3449          3393         0         3507 3508
3450         3394        0      SIN HIJOS
3451          3397         0         3509
3452          3397         0         3510
3453         3398        0      SIN HIJOS
3454          3398         0         3511 3512
3455          3399         0         3513 3514
3456          3401         0         3515
3457          3402         0         3516
3458         3402        0      SIN HIJOS
3459          3403         0         3517 3518
3460          3403         0         3519
3461          3405         0         3520
3462          3405         0         3521
3463          3406         0         3522
3464          3409         0         3523 3524
3465          3411         0         3525 3526
3466         3413        0      SIN HIJOS
3467         3413        0      SIN HIJOS
3468          3414         0         3527
3469          3414         0         3528
3470         3415        0      SIN HIJOS
3471          3415         0         3529 3530
3472          3416         0         3531
3473          3417         0         3532 3533
3474          3418         0         3534 3535
3475         3418        0      SIN HIJOS
3476          3421         0         3536 3537
3477          3423         0         3538 3539
3478         3423        0      SIN HIJOS
3479         3424        0      SIN HIJOS
3480          3424         0         3540
3481         3425        0      SIN HIJOS
3482         3426        0      SIN HIJOS
3483         3426        0      SIN HIJOS
3484          3428         0         3541
3485          3429         0         3542
3486          3430         0         3543 3544
3487         3431        0      SIN HIJOS
3488         3432        0      SIN HIJOS
3489          3432         0         3545 3546
3490         3433        0      SIN HIJOS
3491          3433         0         3547 3548
3492         3435        0      SIN HIJOS
3493          3436         0         3549
3494          3436         0         3550 3551
3495          3437         0         3552 3553
3496          3437         0         3554 3555
3497          3438         0         3556
3498          3439         0         3557
3499          3439         0         3558
3500         3440        0      SIN HIJOS
3501         3441        0      SIN HIJOS
3502          3442         0         3559 3560
3503         3443        0      SIN HIJOS
3504         3443        0      SIN HIJOS
3505          3444         0         3561
3506         3445        0      SIN HIJOS
3507          3449         0         3562 3563
3508          3449         0         3564 3565
3509          3451         0         3566
3510         3452        0      SIN HIJOS
3511         3454        0      SIN HIJOS
3512         3454        0      SIN HIJOS
3513         3455        0      SIN HIJOS
3514          3455         0         3567 3568
3515          3456         0         3569
3516         3457        0      SIN HIJOS
3517          3459         0         3570 3571
3518          3459         0         3572 3573
3519         3460        0      SIN HIJOS
3520          3461         0         3574 3575
3521          3462         0         3576 3577
3522          3463         0         3578 3579
3523          3464         0         3580
3524          3464         0         3581 3582
3525          3465         0         3583
3526         3465        0      SIN HIJOS
3527          3468         0         3584 3585
3528          3469         0         3586 3587
3529         3471        0      SIN HIJOS
3530         3471        0      SIN HIJOS
3531          3472         0         3588
3532          3473         0         3589
3533          3473         0         3590 3591
3534          3474         0         3592
3535          3474         0         3593
3536          3476         0         3594 3595
3537          3476         0         3596 3597
3538          3477         0         3598
3539          3477         0         3599
3540         3480        0      SIN HIJOS
3541          3484         0         3600 3601
3542          3485         0         3602
3543          3486         0         3603
3544          3486         0         3604 3605
3545         3489        0      SIN HIJOS
3546         3489        0      SIN HIJOS
3547          3491         0         3606 3607
3548          3491         0         3608 3609
3549          3493         0         3610
3550         3494        0      SIN HIJOS
3551          3494         0         3611 3612
3552          3495         0         3613
3553          3495         0         3614 3615
3554          3496         0         3616 3617
3555          3496         0         3618
3556         3497        0      SIN HIJOS
3557          3498         0         3619
3558         3499        0      SIN HIJOS
3559          3502         0         3620 3621
3560          3502         0         3622
3561         3505        0      SIN HIJOS
3562          3507         0         3623
3563          3507         0         3624
3564          3508         0         3625 3626
3565          3508         0         3627 3628
3566          3509         0         3629
3567          3514         0         3630
3568         3514        0      SIN HIJOS
3569          3515         0         3631 3632
3570         3517        0      SIN HIJOS
3571         3517        0      SIN HIJOS
3572          3518         0         3633
3573         3518        0      SIN HIJOS
3574          3520         0         3634
3575         3520        0      SIN HIJOS
3576          3521         0         3635
3577         3521        0      SIN HIJOS
3578         3522        0      SIN HIJOS
3579         3522        0      SIN HIJOS
3580          3523         0         3636 3637
3581         3524        0      SIN HIJOS
3582          3524         0         3638 3639
3583          3525         0         3640 3641
3584          3527         0         3642
3585          3527         0         3643
3586         3528        0      SIN HIJOS
3587          3528         0         3644 3645
3588          3531         0         3646
3589         3532        0      SIN HIJOS
3590          3533         0         3647
3591         3533        0      SIN HIJOS
3592          3534         0         3648 3649
3593         3535        0      SIN HIJOS
3594         3536        0      SIN HIJOS
3595         3536        0      SIN HIJOS
3596          3537         0         3650
3597          3537         0         3651
3598          3538         0         3652
3599          3539         0         3653 3654
3600          3541         0         3655 3656
3601         3541        0      SIN HIJOS
3602          3542         0         3657 3658
3603          3543         0         3659 3660
3604          3544         0         3661
3605          3544         0         3662 3663
3606          3547         0         3664 3665
3607          3547         0         3666 3667
3608         3548        0      SIN HIJOS
3609          3548         0         3668 3669
3610         3549        0      SIN HIJOS
3611          3551         0         3670
3612         3551        0      SIN HIJOS
3613         3552        0      SIN HIJOS
3614          3553         0         3671
3615         3553        0      SIN HIJOS
3616          3554         0         3672 3673
3617         3554        0      SIN HIJOS
3618          3555         0         3674
3619         3557        0      SIN HIJOS
3620          3559         0         3675 3676
3621          3559         0         3677
3622          3560         0         3678 3679
3623          3562         0         3680
3624          3563         0         3681 3682
3625          3564         0         3683 3684
3626         3564        0      SIN HIJOS
3627          3565         0         3685
3628          3565         0         3686
3629         3566        0      SIN HIJOS
3630          3567         0         3687 3688
3631         3569        0      SIN HIJOS
3632          3569         0         3689
3633          3572         0         3690
3634         3574        0      SIN HIJOS
3635          3576         0         3691
3636          3580         0         3692
3637          3580         0         3693
3638         3582        0      SIN HIJOS
3639          3582         0         3694
3640          3583         0         3695
3641         3583        0      SIN HIJOS
3642          3584         0         3696
3643          3585         0         3697
3644         3587        0      SIN HIJOS
3645          3587         0         3698
3646         3588        0      SIN HIJOS
3647          3590         0         3699
3648          3592         0         3700 3701
3649          3592         0         3702 3703
3650         3596        0      SIN HIJOS
3651         3597        0      SIN HIJOS
3652          3598         0         3704
3653          3599         0         3705 3706
3654         3599        0      SIN HIJOS
3655          3600         0         3707
3656         3600        0      SIN HIJOS
3657         3602        0      SIN HIJOS
3658          3602         0         3708 3709
3659          3603         0         3710 3711
3660          3603         0         3712
3661          3604         0         3713
3662         3605        0      SIN HIJOS
3663          3605         0         3714
3664          3606         0         3715 3716
3665         3606        0      SIN HIJOS
3666          3607         0         3717
3667          3607         0         3718 3719
3668          3609         0         3720 3721
3669          3609         0         3722 3723
3670         3611        0      SIN HIJOS
3671          3614         0         3724
3672         3616        0      SIN HIJOS
3673          3616         0         3725 3726
3674         3618        0      SIN HIJOS
3675          3620         0         3727 3728
3676         3620        0      SIN HIJOS
3677          3621         0         3729
3678         3622        0      SIN HIJOS
3679          3622         0         3730 3731
3680          3623         0         3732
3681          3624         0         3733
3682          3624         0         3734
3683         3625        0      SIN HIJOS
3684          3625         0         3735
3685          3627         0         3736 3737
3686         3628        0      SIN HIJOS
3687          3630         0         3738 3739
3688          3630         0         3740
3689          3632         0         3741
3690          3633         0         3742 3743
3691          3635         0         3744 3745
3692         3636        0      SIN HIJOS
3693          3637         0         3746 3747
3694         3639        0      SIN HIJOS
3695         3640        0      SIN HIJOS
3696         3642        0      SIN HIJOS
3697          3643         0         3748
3698          3645         0         3749
3699          3647         0         3750 3751
3700          3648         0         3752
3701          3648         0         3753
3702          3649         0         3754
3703          3649         0         3755
3704          3652         0         3756
3705          3653         0         3757
3706          3653         0         3758
3707         3655        0      SIN HIJOS
3708          3658         0         3759
3709         3658        0      SIN HIJOS
3710         3659        0      SIN HIJOS
3711          3659         0         3760 3761
3712          3660         0         3762
3713          3661         0         3763 3764
3714          3663         0         3765 3766
3715          3664         0         3767 3768
3716         3664        0      SIN HIJOS
3717         3666        0      SIN HIJOS
3718          3667         0         3769
3719         3667        0      SIN HIJOS
3720          3668         0         3770
3721         3668        0      SIN HIJOS
3722         3669        0      SIN HIJOS
3723         3669        0      SIN HIJOS
3724         3671        0      SIN HIJOS
3725          3673         0         3771
3726         3673        0      SIN HIJOS
3727          3675         0         3772
3728          3675         0         3773
3729          3677         0         3774
3730         3679        0      SIN HIJOS
3731          3679         0         3775 3776
3732          3680         0         3777 3778
3733          3681         0         3779
3734         3682        0      SIN HIJOS
3735          3684         0         3780
3736         3685        0      SIN HIJOS
3737         3685        0      SIN HIJOS
3738         3687        0      SIN HIJOS
3739          3687         0         3781
3740          3688         0         3782
3741          3689         0         3783 3784
3742         3690        0      SIN HIJOS
3743          3690         0         3785
3744          3691         0         3786 3787
3745          3691         0         3788 3789
3746         3693        0      SIN HIJOS
3747          3693         0         3790 3791
3748         3697        0      SIN HIJOS
3749         3698        0      SIN HIJOS
3750          3699         0         3792 3793
3751         3699        0      SIN HIJOS
3752         3700        0      SIN HIJOS
3753         3701        0      SIN HIJOS
3754          3702         0         3794
3755          3703         0         3795
3756         3704        0      SIN HIJOS
3757         3705        0      SIN HIJOS
3758          3706         0         3796 3797
3759         3708        0      SIN HIJOS
3760          3711         0         3798 3799
3761          3711         0         3800
3762          3712         0         3801
3763          3713         0         3802 3803
3764         3713        0      SIN HIJOS
3765          3714         0         3804
3766          3714         0         3805
3767         3715        0      SIN HIJOS
3768          3715         0         3806 3807
3769         3718        0      SIN HIJOS
3770          3720         0         3808 3809
3771          3725         0         3810 3811
3772          3727         0         3812
3773          3728         0         3813
3774         3729        0      SIN HIJOS
3775          3731         0         3814 3815
3776          3731         0         3816
3777          3732         0         3817
3778          3732         0         3818 3819
3779          3733         0         3820 3821
3780          3735         0         3822 3823
3781          3739         0         3824 3825
3782          3740         0         3826 3827
3783          3741         0         3828 3829
3784          3741         0         3830 3831
3785         3743        0      SIN HIJOS
3786          3744         0         3832 3833
3787         3744        0      SIN HIJOS
3788          3745         0         3834 3835
3789          3745         0         3836
3790          3747         0         3837
3791         3747        0      SIN HIJOS
3792         3750        0      SIN HIJOS
3793          3750         0         3838
3794          3754         0         3839
3795          3755         0         3840
3796         3758        0      SIN HIJOS
3797          3758         0         3841 3842
3798          3760         0         3843
3799         3760        0      SIN HIJOS
3800          3761         0         3844
3801          3762         0         3845
3802          3763         0         3846
3803         3763        0      SIN HIJOS
3804          3765         0         3847
3805         3766        0      SIN HIJOS
3806          3768         0         3848 3849
3807          3768         0         3850
3808          3770         0         3851
3809         3770        0      SIN HIJOS
3810          3771         0         3852 3853
3811         3771        0      SIN HIJOS
3812          3772         0         3854 3855
3813          3773         0         3856
3814         3775        0      SIN HIJOS
3815         3775        0      SIN HIJOS
3816          3776         0         3857
3817         3777        0      SIN HIJOS
3818          3778         0         3858 3859
3819          3778         0         3860
3820          3779         0         3861
3821          3779         0         3862 3863
3822          3780         0         3864
3823         3780        0      SIN HIJOS
3824          3781         0         3865
3825          3781         0         3866 3867
3826         3782        0      SIN HIJOS
3827         3782        0      SIN HIJOS
3828          3783         0         3868 3869
3829         3783        0      SIN HIJOS
3830          3784         0         3870 3871
3831         3784        0      SIN HIJOS
3832          3786         0         3872
3833         3786        0      SIN HIJOS
3834         3788        0      SIN HIJOS
3835          3788         0         3873 3874
3836         3789        0      SIN HIJOS
3837         3790        0      SIN HIJOS
3838          3793         0         3875
3839          3794         0         3876
3840          3795         0         3877 3878
3841          3797         0         3879
3842          3797         0         3880
3843         3798        0      SIN HIJOS
3844         3800        0      SIN HIJOS
3845         3801        0      SIN HIJOS
3846          3802         0         3881 3882
3847          3804         0         3883 3884
3848          3806         0         3885 3886
3849         3806        0      SIN HIJOS
3850          3807         0         3887
3851          3808         0         3888
3852          3810         0         3889
3853          3810         0         3890
3854          3812         0         3891 3892
3855          3812         0         3893
3856          3813         0         3894
3857          3816         0         3895
3858          3818         0         3896 3897
3859          3818         0         3898 3899
3860          3819         0         3900 3901
3861          3820         0         3902
3862         3821        0      SIN HIJOS
3863          3821         0         3903 3904
3864          3822         0         3905 3906
3865          3824         0         3907 3908
3866          3825         0         3909 3910
3867          3825         0         3911 3912
3868         3828        0      SIN HIJOS
3869          3828         0         3913
3870         3830        0      SIN HIJOS
3871          3830         0         3914 3915
3872          3832         0         3916 3917
3873         3835        0      SIN HIJOS
3874          3835         0         3918 3919
3875          3838         0         3920
3876          3839         0         3921
3877          3840         0         3922 3923
3878          3840         0         3924 3925
3879          3841         0         3926 3927
3880         3842        0      SIN HIJOS
3881          3846         0         3928
3882          3846         0         3929
3883          3847         0         3930
3884         3847        0      SIN HIJOS
3885         3848        0      SIN HIJOS
3886          3848         0         3931
3887          3850         0         3932 3933
3888         3851        0      SIN HIJOS
3889         3852        0      SIN HIJOS
3890         3853        0      SIN HIJOS
3891          3854         0         3934
3892          3854         0         3935
3893          3855         0         3936 3937
3894          3856         0         3938
3895         3857        0      SIN HIJOS
3896          3858         0         3939
3897         3858        0      SIN HIJOS
3898          3859         0         3940 3941
3899         3859        0      SIN HIJOS
3900          3860         0         3942
3901          3860         0         3943
3902          3861         0         3944
3903         3863        0      SIN HIJOS
3904         3863        0      SIN HIJOS
3905         3864        0      SIN HIJOS
3906         3864        0      SIN HIJOS
3907         3865        0      SIN HIJOS
3908         3865        0      SIN HIJOS
3909          3866         0         3945 3946
3910          3866         0         3947
3911          3867         0         3948
3912         3867        0      SIN HIJOS
3913          3869         0         3949
3914          3871         0         3950
3915         3871        0      SIN HIJOS
3916          3872         0         3951 3952
3917          3872         0         3953
3918          3874         0         3954 3955
3919         3874        0      SIN HIJOS
3920          3875         0         3956 3957
3921          3876         0         3958 3959
3922         3877        0      SIN HIJOS
3923          3877         0         3960
3924          3878         0         3961 3962
3925          3878         0         3963
3926          3879         0         3964
3927         3879        0      SIN HIJOS
3928          3881         0         3965
3929          3882         0         3966 3967
3930          3883         0         3968 3969
3931         3886        0      SIN HIJOS
3932          3887         0         3970 3971
3933         3887        0      SIN HIJOS
3934          3891         0         3972 3973
3935         3892        0      SIN HIJOS
3936          3893         0         3974
3937          3893         0         3975 3976
3938          3894         0         3977
3939          3896         0         3978 3979
3940          3898         0         3980 3981
3941         3898        0      SIN HIJOS
3942          3900         0         3982 3983
3943          3901         0         3984
3944          3902         0         3985
3945          3909         0         3986 3987
3946          3909         0         3988
3947          3910         0         3989
3948          3911         0         3990
3949         3913        0      SIN HIJOS
3950          3914         0         3991 3992
3951          3916         0         3993
3952         3916        0      SIN HIJOS
3953          3917         0         3994 3995
3954          3918         0         3996
3955         3918        0      SIN HIJOS
3956          3920         0         3997
3957          3920         0         3998 3999
3958          3921         0         4000
3959          3921         0         4001 4002
3960         3923        0      SIN HIJOS
3961          3924         0         4003
3962          3924         0         4004
3963          3925         0         4005 4006
3964         3926        0      SIN HIJOS
3965          3928         0         4007 4008
3966          3929         0         4009 4010
3967          3929         0         4011
3968          3930         0         4012
3969          3930         0         4013
3970          3932         0         4014 4015
3971          3932         0         4016 4017
3972         3934        0      SIN HIJOS
3973          3934         0         4018
3974          3936         0         4019
3975          3937         0         4020
3976          3937         0         4021 4022
3977         3938        0      SIN HIJOS
3978         3939        0      SIN HIJOS
3979         3939        0      SIN HIJOS
3980          3940         0         4023
3981          3940         0         4024 4025
3982          3942         0         4026 4027
3983          3942         0         4028 4029
3984          3943         0         4030 4031
3985          3944         0         4032
3986          3945         0         4033
3987          3945         0         4034 4035
3988          3946         0         4036
3989          3947         0         4037
3990         3948        0      SIN HIJOS
3991          3950         0         4038 4039
3992          3950         0         4040
3993          3951         0         4041
3994         3953        0      SIN HIJOS
3995          3953         0         4042 4043
3996          3954         0         4044
3997          3956         0         4045
3998         3957        0      SIN HIJOS
3999          3957         0         4046
4000          3958         0         4047 4048
4001         3959        0      SIN HIJOS
4002         3959        0      SIN HIJOS
4003         3961        0      SIN HIJOS
4004          3962         0         4049 4050
4005          3963         0         4051
4006          3963         0         4052 4053
4007          3965         0         4054
4008         3965        0      SIN HIJOS
4009          3966         0         4055 4056
4010         3966        0      SIN HIJOS
4011         3967        0      SIN HIJOS
4012          3968         0         4057 4058
4013          3969         0         4059
4014         3970        0      SIN HIJOS
4015          3970         0         4060 4061
4016         3971        0      SIN HIJOS
4017          3971         0         4062 4063
4018         3973        0      SIN HIJOS
4019          3974         0         4064
4020          3975         0         4065 4066
4021         3976        0      SIN HIJOS
4022         3976        0      SIN HIJOS
4023          3980         0         4067
4024          3981         0         4068
4025          3981         0         4069
4026          3982         0         4070 4071
4027          3982         0         4072
4028          3983         0         4073 4074
4029         3983        0      SIN HIJOS
4030          3984         0         4075 4076
4031         3984        0      SIN HIJOS
4032          3985         0         4077
4033          3986         0         4078 4079
4034          3987         0         4080
4035          3987         0         4081 4082
4036          3988         0         4083 4084
4037          3989         0         4085
4038          3991         0         4086 4087
4039          3991         0         4088 4089
4040          3992         0         4090 4091
4041          3993         0         4092
4042          3995         0         4093
4043          3995         0         4094 4095
4044          3996         0         4096
4045         3997        0      SIN HIJOS
4046         3999        0      SIN HIJOS
4047         4000        0      SIN HIJOS
4048         4000        0      SIN HIJOS
4049         4004        0      SIN HIJOS
4050         4004        0      SIN HIJOS
4051         4005        0      SIN HIJOS
4052         4006        0      SIN HIJOS
4053         4006        0      SIN HIJOS
4054         4007        0      SIN HIJOS
4055         4009        0      SIN HIJOS
4056         4009        0      SIN HIJOS
4057         4012        0      SIN HIJOS
4058         4012        0      SIN HIJOS
4059         4013        0      SIN HIJOS
4060         4015        0      SIN HIJOS
4061         4015        0      SIN HIJOS
4062         4017        0      SIN HIJOS
4063         4017        0      SIN HIJOS
4064         4019        0      SIN HIJOS
4065         4020        0      SIN HIJOS
4066         4020        0      SIN HIJOS
4067         4023        0      SIN HIJOS
4068         4024        0      SIN HIJOS
4069         4025        0      SIN HIJOS
4070         4026        0      SIN HIJOS
4071         4026        0      SIN HIJOS
4072         4027        0      SIN HIJOS
4073         4028        0      SIN HIJOS
4074         4028        0      SIN HIJOS
4075         4030        0      SIN HIJOS
4076         4030        0      SIN HIJOS
4077         4032        0      SIN HIJOS
4078         4033        0      SIN HIJOS
4079         4033        0      SIN HIJOS
4080         4034        0      SIN HIJOS
4081         4035        0      SIN HIJOS
4082         4035        0      SIN HIJOS
4083         4036        0      SIN HIJOS
4084         4036        0      SIN HIJOS
4085         4037        0      SIN HIJOS
4086         4038        0      SIN HIJOS
4087         4038        0      SIN HIJOS
4088         4039        0      SIN HIJOS
4089         4039        0      SIN HIJOS
4090         4040        0      SIN HIJOS
4091         4040        0      SIN HIJOS
4092         4041        0      SIN HIJOS
4093         4042        0      SIN HIJOS
4094         4043        0      SIN HIJOS
4095         4043        0      SIN HIJOS
4096         4044        0      SIN HIJOS
